"date","time","size","version","os","country","ip_id"
"2020-04-26","23:49:43",87660319,"4.0.0","win","CL",228
"2020-04-26","23:50:13",87660228,"4.0.0","win","AR",229
"2020-04-26","23:50:18",87660216,"4.0.0","win",NA,5
"2020-04-26","23:50:08",62480414,"4.0.0","win","AR",229
"2020-04-26","23:50:11",81774917,"3.6.3","osx","US",4
"2020-04-26","23:50:21",87564156,"4.0.0","win",NA,5
"2020-04-26","23:51:02",87564156,"4.0.0","win","US",230
"2020-04-26","23:51:50",87660344,"4.0.0","win","FR",231
"2020-04-26","23:51:52",79277351,"3.6.0","osx","US",232
"2020-04-26","23:52:02",87564167,"4.0.0","win","US",233
"2020-04-26","23:52:09",87665996,"4.0.0","win","US",234
"2020-04-26","23:52:23",26747720,"4.0.0","win",NA,5
"2020-04-26","23:52:32",87564166,"4.0.0","win","JP",235
"2020-04-26","23:52:38",87660413,"4.0.0","win","NL",236
"2020-04-26","23:52:46",88147476,"latest","osx","US",2
"2020-04-26","23:53:29",33212722,"4.0.0","src","BR",237
"2020-04-26","23:53:44",87564165,"4.0.0","win",NA,5
"2020-04-26","00:53:32",87564166,"4.0.0","win","US",39
"2020-04-26","00:54:07",87661668,"4.0.0","win",NA,5
"2020-04-26","00:54:18",33217215,"4.0.0","src","US",238
"2020-04-26","00:54:37",87667105,"4.0.0","win","CO",239
"2020-04-26","00:55:29",65431773,"4.0.0","win","CN",240
"2020-04-26","00:55:35",81153717,"3.6.3.nn","osx","US",241
"2020-04-26","00:56:00",985105,"4.0.0","win","CN",242
"2020-04-26","00:56:03",87564163,"4.0.0","win","KR",243
"2020-04-26","00:56:21",87660580,"4.0.0","win","GB",244
"2020-04-26","00:56:27",43636,"3.3.1","win","RU",245
"2020-04-26","00:56:28",1058402,"4.0.0","win","CN",246
"2020-04-26","00:57:10",87564163,"4.0.0","win","CN",247
"2020-04-26","00:57:12",27977644,"3.6.0","osx",NA,5
"2020-04-26","00:57:29",87661082,"4.0.0","win","MX",248
"2020-04-26","00:57:42",87564166,"4.0.0","win","US",18
"2020-04-26","00:57:40",88142158,"latest","osx","US",2
"2020-04-26","00:57:38",88158460,"4.0.0","osx",NA,5
"2020-04-26","00:58:13",88043423,"4.0.0","osx","MX",249
"2020-04-26","19:23:47",88141337,"4.0.0","osx",NA,5
"2020-04-26","19:24:13",87660346,"4.0.0","win","CN",250
"2020-04-26","19:24:36",87661434,"4.0.0","win","CA",251
"2020-04-26","19:24:35",87661642,"4.0.0","win","SK",252
"2020-04-26","19:25:27",88146111,"4.0.0","osx","CH",253
"2020-04-26","19:25:01",87663640,"4.0.0","win","PL",254
"2020-04-26","19:25:22",87660219,"4.0.0","win","BR",255
"2020-04-26","19:25:29",87674383,"4.0.0","win","TT",256
"2020-04-26","19:25:28",87660209,"4.0.0","win","CO",257
"2020-04-26","19:25:25",87670487,"4.0.0","win",NA,5
"2020-04-26","19:25:47",1058796,"4.0.0","osx","US",258
"2020-04-26","19:25:57",87667305,"4.0.0patched","win","US",18
"2020-04-26","19:25:53",88146391,"4.0.0","osx","US",258
"2020-04-26","19:25:42",74889294,"3.3.3","osx","US",2
"2020-04-26","19:26:08",42900777,"4.0.0","win","UA",259
"2020-04-26","19:26:04",88043433,"4.0.0","osx","DK",45
"2020-04-26","19:26:39",88043430,"latest","osx","US",2
"2020-04-26","19:27:06",87660283,"4.0.0","win",NA,5
"2020-04-26","19:27:24",87564163,"4.0.0","win",NA,5
"2020-04-26","19:27:21",81774921,"3.6.3","osx","US",4
"2020-04-26","19:27:26",87660689,"4.0.0","win","CO",260
"2020-04-26","19:27:48",87564167,"4.0.0","win","DE",29
"2020-04-26","19:28:07",88140904,"4.0.0","osx","DE",261
"2020-04-26","03:29:10",87564163,"4.0.0","win","CN",262
"2020-04-26","03:29:24",87660719,"4.0.0","win","GB",263
"2020-04-26","03:29:46",87661601,"4.0.0","win","US",264
"2020-04-26","03:29:49",87671191,"4.0.0","win",NA,5
"2020-04-26","03:30:14",27482931,"4.0.0","win","CN",265
"2020-04-26","03:30:43",87666286,"4.0.0","win","US",266
"2020-04-26","03:31:00",87661368,"4.0.0","win","PE",267
"2020-04-26","03:31:09",88140524,"4.0.0","osx","AU",268
"2020-04-26","03:31:35",87564166,"4.0.0","win","US",269
"2020-04-26","03:31:43",80087944,"4.0.0","win","HT",270
"2020-04-26","03:32:06",87668974,"4.0.0","win",NA,5
"2020-04-26","03:32:27",87564166,"4.0.0","win",NA,5
"2020-04-26","03:32:39",87564162,"4.0.0","win","AU",271
"2020-04-26","03:32:44",6675456,"3.6.0","osx","IN",272
"2020-04-26","03:33:03",87564163,"4.0.0","win","US",273
"2020-04-26","03:33:02",87564161,"4.0.0","win","US",274
"2020-04-26","03:33:07",81774920,"3.6.3","osx","US",4
"2020-04-26","03:33:09",88043425,"4.0.0","osx","US",4
"2020-04-26","16:33:44",88140197,"4.0.0","osx","AT",275
"2020-04-26","16:33:45",88146691,"4.0.0","osx",NA,5
"2020-04-26","16:33:56",5643933,"4.0.0","win","UA",276
"2020-04-26","16:34:02",77999418,"3.5.2","osx","US",277
"2020-04-26","16:34:00",87564156,"4.0.0","win","CO",278
"2020-04-26","16:34:14",87660757,"4.0.0","win","US",279
"2020-04-26","16:34:34",87668203,"4.0.0patched","win","US",39
"2020-04-26","16:34:04",81774925,"3.6.3","osx","US",4
"2020-04-26","16:34:36",87661436,"4.0.0","win",NA,5
"2020-04-26","16:34:31",88140853,"4.0.0","osx","CR",280
"2020-04-26","16:34:44",87661955,"4.0.0","win","US",281
"2020-04-26","16:34:45",87675581,"4.0.0","win",NA,5
"2020-04-26","16:34:50",1048279,"4.0.0","win","PE",282
"2020-04-26","16:34:57",87659746,"4.0.0patched","win","US",39
"2020-04-26","16:35:01",87665331,"4.0.0","win",NA,5
"2020-04-26","16:35:05",12237485,"4.0.0","win","FR",283
"2020-04-26","16:35:17",81774921,"3.6.3","osx","US",4
"2020-04-26","16:35:16",87667196,"4.0.0","win","CO",284
"2020-04-26","16:35:09",87666907,"4.0.0","win","NL",285
"2020-04-26","16:35:23",81774921,"3.6.3","osx","US",4
"2020-04-26","16:35:24",87564166,"4.0.0","win",NA,5
"2020-04-26","16:35:29",81774921,"3.6.3","osx","US",4
"2020-04-26","16:35:22",87564166,"4.0.0","win",NA,5
"2020-04-26","16:35:30",81774921,"3.6.3","osx","US",4
"2020-04-26","16:35:39",87564157,"4.0.0","win",NA,5
"2020-04-26","16:35:42",87667147,"4.0.0","win","UA",286
"2020-04-26","16:35:38",87702059,"devel","win","US",130
"2020-04-26","16:35:33",87564163,"4.0.0","win","AT",287
"2020-04-26","16:35:45",87660522,"4.0.0","win","ID",288
"2020-04-26","16:35:57",87660373,"4.0.0","win","ES",289
"2020-04-26","16:36:13",81774921,"3.6.3","osx","US",4
"2020-04-26","16:36:08",87564156,"4.0.0","win","US",290
"2020-04-26","16:36:07",17437324,"3.6.1","src","US",291
"2020-04-26","16:36:11",81774921,"3.6.3","osx","US",4
"2020-04-26","16:36:20",87661269,"4.0.0","win","US",292
"2020-04-26","16:36:21",87661244,"4.0.0","win","PL",293
"2020-04-26","16:36:10",81774921,"3.6.3","osx","US",4
"2020-04-26","16:36:40",87660598,"4.0.0","win","AE",294
"2020-04-26","16:36:34",87664861,"4.0.0","win","FI",295
"2020-04-26","16:36:34",87660489,"4.0.0","win",NA,5
"2020-04-26","16:36:58",87660536,"4.0.0","win",NA,5
"2020-04-26","16:36:59",87663945,"4.0.0","win",NA,5
"2020-04-26","16:36:49",87660468,"4.0.0","win",NA,5
"2020-04-26","16:37:00",87660444,"4.0.0","win",NA,5
"2020-04-26","16:37:20",88043425,"4.0.0","osx","US",4
"2020-04-26","16:37:17",2294285,"4.0.0","win","AU",296
"2020-04-26","16:37:16",87660389,"4.0.0","win","ID",297
"2020-04-26","16:37:10",88149174,"4.0.0","osx","US",298
"2020-04-26","16:37:21",88043426,"4.0.0","osx","US",4
"2020-04-26","16:37:27",87660399,"4.0.0","win",NA,5
"2020-04-26","16:37:31",87665706,"4.0.0","win","US",299
"2020-04-26","16:37:44",87564162,"4.0.0","win","US",300
"2020-04-26","16:37:46",88155704,"4.0.0","osx","US",301
"2020-04-26","16:37:46",88043427,"4.0.0","osx","US",4
"2020-04-26","16:37:52",87663942,"4.0.0","win","US",302
"2020-04-26","16:37:47",81774921,"3.6.3","osx","US",4
"2020-04-26","16:38:02",87660355,"4.0.0","win","ZA",303
"2020-04-26","16:38:03",81774921,"3.6.3","osx","US",4
"2020-04-26","16:38:01",88140024,"4.0.0","osx","US",298
"2020-04-26","16:38:31",61570130,"4.0.0","win","DE",304
"2020-04-26","14:28:47",6849062,"4.0.0","win","CN",305
"2020-04-26","14:28:39",87660382,"4.0.0","win","AT",306
"2020-04-26","14:29:01",87667037,"4.0.0","win","RO",307
"2020-04-26","14:28:54",81774920,"3.6.3","osx","US",4
"2020-04-26","14:29:13",87660935,"4.0.0","win","GB",308
"2020-04-26","14:29:22",87564165,"4.0.0","win",NA,5
"2020-04-26","14:29:42",88140247,"4.0.0","osx","US",309
"2020-04-26","14:29:46",87564156,"4.0.0","win","CN",310
"2020-04-26","14:29:47",4519121,"4.0.0","win","CN",311
"2020-04-26","14:29:58",87660310,"4.0.0","win","TR",312
"2020-04-26","14:30:01",88140499,"4.0.0","osx","UA",313
"2020-04-26","14:29:56",64560,"4.0.0","win","CN",311
"2020-04-26","14:30:01",88147524,"4.0.0","osx","US",314
"2020-04-26","14:30:08",81774920,"3.6.3","osx","US",4
"2020-04-26","14:30:28",88140310,"4.0.0","osx",NA,5
"2020-04-26","14:30:16",87564163,"4.0.0","win",NA,5
"2020-04-26","14:30:43",88147735,"4.0.0","osx",NA,5
"2020-04-26","14:30:48",87660210,"4.0.0","win","IN",315
"2020-04-26","14:30:38",1074195,"4.0.0","osx",NA,5
"2020-04-26","14:31:11",88147112,"4.0.0","osx",NA,5
"2020-04-26","14:31:07",2211669,"4.0.0","osx","CN",316
"2020-04-26","14:31:30",74889294,"3.3.3","osx","US",2
"2020-04-26","14:31:39",88043433,"latest","osx","US",2
"2020-04-26","14:32:01",87662071,"4.0.0","win",NA,5
"2020-04-26","14:32:12",87564157,"4.0.0","win","ES",317
"2020-04-26","14:32:35",87660831,"4.0.0","win",NA,5
"2020-04-26","14:32:26",88140068,"4.0.0","osx","SE",318
"2020-04-26","14:32:30",87660415,"4.0.0","win","GB",319
"2020-04-26","14:32:38",142006,"4.0.0","osx","NO",320
"2020-04-26","14:32:47",87660417,"4.0.0","win","DE",321
"2020-04-26","14:32:48",88141238,"4.0.0","osx","NO",320
"2020-04-26","14:32:52",3673627,"4.0.0","win",NA,5
"2020-04-26","14:33:05",87661045,"4.0.0","win","HK",322
"2020-04-26","09:38:42",88140600,"4.0.0","osx","DE",323
"2020-04-26","09:38:49",87669082,"4.0.0","win",NA,5
"2020-04-26","09:38:58",87564156,"4.0.0","win","LV",324
"2020-04-26","09:38:55",88141140,"4.0.0","osx","DE",325
"2020-04-26","09:39:04",197236,"4.0.0","win","CN",326
"2020-04-26","09:39:19",81045837,"3.6.2","osx","US",4
"2020-04-26","09:39:22",87664522,"4.0.0","win",NA,5
"2020-04-26","09:39:40",27190216,"4.0.0","win","CN",326
"2020-04-26","09:40:16",87674555,"4.0.0patched","win","US",327
"2020-04-26","09:40:08",8181662,"3.6.3.nn","osx","HK",328
"2020-04-26","09:40:33",3353224,"4.0.0","win","CN",329
"2020-04-26","09:40:45",1098217,"3.6.3.nn","osx","HK",330
"2020-04-26","09:40:49",563,"3.6.3.nn","osx","HK",331
"2020-04-26","09:40:55",88140007,"latest","osx","US",2
"2020-04-26","09:41:02",87564166,"4.0.0","win","DE",332
"2020-04-26","09:40:58",87661281,"4.0.0","win",NA,5
"2020-04-26","09:41:06",87664840,"4.0.0","win","CN",333
"2020-04-26","09:41:14",87564167,"4.0.0","win","MX",334
"2020-04-26","09:41:09",17263644,"4.0.0","win","TR",335
"2020-04-26","09:41:20",851851,"4.0.0","win",NA,5
"2020-04-26","09:41:20",1244261,"4.0.0","win",NA,5
"2020-04-26","09:41:23",87662204,"4.0.0","win","NL",336
"2020-04-26","09:41:41",87564163,"4.0.0","win","TR",337
"2020-04-26","09:41:52",81774921,"3.6.3","osx","US",4
"2020-04-26","09:41:51",87660677,"4.0.0","win","CH",338
"2020-04-26","09:42:19",658695,"3.6.0","win",NA,5
"2020-04-26","09:42:32",87660208,"4.0.0","win","PL",339
"2020-04-26","09:42:49",87670635,"4.0.0patched","win","US",327
"2020-04-26","09:42:52",88141816,"4.0.0","osx","KR",340
"2020-04-26","09:43:18",87660374,"4.0.0","win","IN",341
"2020-04-26","09:43:26",88140742,"4.0.0","osx","IN",342
"2020-04-26","09:43:30",22381091,"4.0.0","win","CN",343
"2020-04-26","09:43:29",87665175,"4.0.0","win","CN",344
"2020-04-26","06:00:06",81774916,"3.6.3","osx","US",35
"2020-04-26","06:00:03",87660337,"4.0.0","win","JP",345
"2020-04-26","06:00:34",87668000,"4.0.0","win","PE",346
"2020-04-26","06:00:41",81774920,"3.6.3","osx","US",4
"2020-04-26","06:00:50",87667896,"4.0.0","win","JP",347
"2020-04-26","06:00:56",87661013,"4.0.0","win","TW",348
"2020-04-26","06:00:52",195786,"4.0.0","win","CN",349
"2020-04-26","06:01:02",537,"4.0.0","win","SE",212
"2020-04-26","06:01:06",1835534,"4.0.0","win",NA,5
"2020-04-26","06:01:02",14674,"4.0.0","win","SE",212
"2020-04-26","06:01:08",81774920,"3.6.3","osx","US",4
"2020-04-26","06:01:26",45170588,"4.0.0","win","KR",350
"2020-04-26","06:01:39",81774909,"3.6.3","osx","US",35
"2020-04-26","06:01:49",4043570,"4.0.0","win",NA,5
"2020-04-26","06:01:47",81774920,"3.6.3","osx","US",4
"2020-04-26","06:01:43",6298751,"4.0.0","win","IN",351
"2020-04-26","06:02:03",81774920,"3.6.3","osx","US",4
"2020-04-26","06:02:05",88140167,"4.0.0","osx","JP",352
"2020-04-26","06:02:01",74889293,"3.3.3","osx","US",2
"2020-04-26","06:02:15",81774919,"3.6.3","osx","US",35
"2020-04-26","06:02:14",87661053,"4.0.0","win",NA,5
"2020-04-26","06:02:23",81774920,"3.6.3","osx","US",4
"2020-04-26","06:02:13",81774920,"3.6.3","osx","US",4
"2020-04-26","06:02:40",81774926,"3.6.3","osx","US",4
"2020-04-26","06:02:43",3277340,"4.0.0","win","CN",353
"2020-04-26","06:03:10",81774921,"3.6.3","osx","US",4
"2020-04-26","06:03:21",81774921,"3.6.3","osx","US",4
"2020-04-26","06:03:09",88147259,"4.0.0","osx",NA,5
"2020-04-26","06:03:11",87662804,"4.0.0","win","ID",354
"2020-04-26","06:03:14",81774921,"3.6.3","osx","US",4
"2020-04-26","06:03:30",87699432,"devel","win","US",18
"2020-04-26","18:53:44",81774921,"3.6.3","osx","US",4
"2020-04-26","18:53:53",87661106,"4.0.0","win","DE",355
"2020-04-26","18:53:55",24303150,"4.0.0","win","BR",356
"2020-04-26","18:54:02",87564167,"4.0.0","win","BY",357
"2020-04-26","18:54:03",87661174,"4.0.0","win","BR",356
"2020-04-26","18:54:02",87665637,"4.0.0","win","PE",358
"2020-04-26","18:54:24",88141065,"4.0.0","osx","CA",359
"2020-04-26","18:54:30",853289,"4.0.0","win","IN",360
"2020-04-26","18:54:30",74286549,"3.3.3","win","US",130
"2020-04-26","18:54:51",87660543,"4.0.0","win",NA,5
"2020-04-26","18:55:13",87671996,"4.0.0","win","CA",361
"2020-04-26","18:55:23",88148572,"4.0.0","osx","US",362
"2020-04-26","18:55:25",10168498,"4.0.0","win","IT",363
"2020-04-26","18:55:28",87660365,"4.0.0","win",NA,5
"2020-04-26","18:56:04",87660218,"4.0.0","win","IN",360
"2020-04-26","18:56:21",81774921,"3.6.3","osx","US",4
"2020-04-26","18:56:20",2151963,"3.6.0","osx",NA,5
"2020-04-26","18:56:21",81774921,"3.6.3","osx","US",4
"2020-04-26","18:56:28",87661442,"4.0.0","win","US",364
"2020-04-26","18:56:35",87564163,"4.0.0","win",NA,5
"2020-04-26","18:56:47",81774921,"3.6.3","osx","US",4
"2020-04-26","18:57:07",87564167,"4.0.0","win","US",365
"2020-04-26","18:57:02",81774921,"3.6.3","osx","US",4
"2020-04-26","18:57:01",88141589,"4.0.0","osx","US",366
"2020-04-26","18:57:04",87564162,"4.0.0","win","US",367
"2020-04-26","18:57:15",87660391,"4.0.0","win","US",368
"2020-04-26","18:57:19",6298806,"4.0.0","win",NA,5
"2020-04-26","18:57:18",12513717,"4.0.0","win",NA,5
"2020-04-26","18:57:21",87669337,"4.0.0","win","HK",369
"2020-04-26","18:57:19",81774921,"3.6.3","osx","US",4
"2020-04-26","18:57:26",87593377,"devel","win","US",370
"2020-04-26","18:57:31",81774921,"3.6.3","osx","US",4
"2020-04-26","18:57:56",458774,"4.0.0","win","US",371
"2020-04-26","18:57:57",1989541,"4.0.0","win","US",371
"2020-04-26","18:57:58",87667077,"4.0.0","win",NA,5
"2020-04-26","18:57:46",87667974,"4.0.0","win","US",372
"2020-04-26","18:57:50",87564166,"4.0.0","win","US",373
"2020-04-26","18:58:02",87668077,"4.0.0","win","US",31
"2020-04-26","18:58:17",88140177,"4.0.0","osx","US",374
"2020-04-26","04:33:58",81774916,"3.6.3","osx","US",35
"2020-04-26","04:34:06",87564166,"4.0.0","win","CN",375
"2020-04-26","04:34:09",87662324,"4.0.0","win",NA,5
"2020-04-26","04:34:20",81774920,"3.6.3","osx","US",4
"2020-04-26","04:34:40",87661939,"4.0.0","win",NA,5
"2020-04-26","04:34:52",81774920,"3.6.3","osx","US",4
"2020-04-26","04:35:12",14677,"devel","win","RO",376
"2020-04-26","04:35:14",87660417,"4.0.0","win",NA,5
"2020-04-26","04:35:27",6111782,"4.0.0","win",NA,5
"2020-04-26","04:35:44",87564158,"4.0.0","win","US",377
"2020-04-26","04:35:44",87564159,"4.0.0","win","US",378
"2020-04-26","04:35:43",81774920,"3.6.3","osx","US",4
"2020-04-26","04:35:46",87564156,"4.0.0","win","CO",379
"2020-04-26","04:35:41",88043429,"4.0.0","osx","US",4
"2020-04-26","04:35:47",88043429,"4.0.0","osx","US",4
"2020-04-26","04:35:48",81774920,"3.6.3","osx","US",4
"2020-04-26","04:36:23",87669098,"4.0.0","win","CL",380
"2020-04-26","04:36:30",87660853,"4.0.0","win",NA,5
"2020-04-26","04:36:36",88043429,"4.0.0","osx","US",4
"2020-04-26","04:36:45",81148611,"3.6.3.nn","osx",NA,5
"2020-04-26","04:37:03",74889293,"3.3.3","osx","US",2
"2020-04-26","04:37:12",87661661,"4.0.0","win","PE",381
"2020-04-26","04:37:23",87665335,"4.0.0","win",NA,5
"2020-04-26","04:37:22",81774920,"3.6.3","osx","US",4
"2020-04-26","04:37:23",88140211,"4.0.0","osx","CL",382
"2020-04-26","04:37:21",81774920,"3.6.3","osx","US",4
"2020-04-26","04:37:36",87711048,"devel","win","US",130
"2020-04-26","04:38:04",78114114,"3.5.3","osx","US",2
"2020-04-26","04:38:30",1049339,"4.0.0","win",NA,5
"2020-04-26","00:28:49",74889290,"3.3.3","osx","US",2
"2020-04-26","00:29:13",87661323,"4.0.0","win",NA,5
"2020-04-26","00:29:32",87667721,"4.0.0","win",NA,5
"2020-04-26","00:29:24",88148484,"4.0.0","osx","US",383
"2020-04-26","00:29:39",87667176,"4.0.0","win","US",384
"2020-04-26","00:30:16",77266246,"3.4.4","osx","US",2
"2020-04-26","00:30:56",33308726,"3.6.3","src","US",385
"2020-04-26","00:31:24",33214614,"4.0.0","src","NZ",386
"2020-04-26","00:31:28",1056899,"4.0.0","osx","JP",387
"2020-04-26","00:31:29",87664612,"4.0.0patched","win","US",18
"2020-04-26","00:31:35",88140143,"4.0.0","osx","JP",387
"2020-04-26","00:31:34",78114110,"3.5.3","osx","US",2
"2020-04-26","00:31:37",33308720,"3.6.3","src",NA,5
"2020-04-26","00:31:56",88140022,"latest","osx","US",2
"2020-04-26","00:32:12",88043429,"4.0.0","osx","JP",388
"2020-04-26","00:32:24",88043434,"4.0.0","osx","US",389
"2020-04-26","00:32:24",87564165,"4.0.0","win","HK",390
"2020-04-26","00:32:49",81774921,"3.6.3","osx","US",4
"2020-04-26","00:33:10",87660351,"4.0.0","win","PH",391
"2020-04-26","00:33:19",87661614,"4.0.0","win","IN",392
"2020-04-26","02:08:50",87564156,"4.0.0","win","CA",393
"2020-04-26","02:09:45",87661170,"4.0.0","win","MX",394
"2020-04-26","02:10:03",33174482,"4.0.0","src","US",395
"2020-04-26","02:10:53",87672693,"4.0.0","win","CN",396
"2020-04-26","02:11:01",88140971,"4.0.0","osx",NA,5
"2020-04-26","02:11:33",655618,"4.0.0","osx",NA,5
"2020-04-26","02:11:53",88145055,"4.0.0","osx",NA,5
"2020-04-26","02:11:47",87660911,"4.0.0","win","MX",397
"2020-04-26","02:12:32",87667440,"4.0.0","win","CN",398
"2020-04-26","02:13:17",87660351,"4.0.0","win","TW",399
"2020-04-26","02:13:15",4929217,"4.0.0","win","CN",400
"2020-04-26","01:58:40",12015734,"4.0.0","osx","AU",401
"2020-04-26","01:58:56",86525914,"3.6.3","win","MX",100
"2020-04-26","01:58:50",88147367,"4.0.0","osx","AU",401
"2020-04-26","01:59:03",81774920,"3.6.3","osx","US",4
"2020-04-26","01:59:19",87564161,"4.0.0","win","US",402
"2020-04-26","01:59:12",87564163,"4.0.0","win","ES",403
"2020-04-26","01:59:17",88043428,"4.0.0","osx","US",4
"2020-04-26","01:59:18",81774920,"3.6.3","osx","US",4
"2020-04-26","01:59:24",88043432,"latest","osx","US",2
"2020-04-26","01:59:22",87663710,"4.0.0patched","win","US",24
"2020-04-26","01:59:46",87564166,"4.0.0","win",NA,5
"2020-04-26","21:44:09",88140106,"4.0.0","osx",NA,5
"2020-04-26","21:44:25",81774917,"3.6.3","osx","US",4
"2020-04-26","21:44:30",87660577,"4.0.0","win",NA,5
"2020-04-26","21:44:34",87660669,"4.0.0","win","GB",404
"2020-04-26","21:44:45",87666436,"4.0.0","win",NA,5
"2020-04-26","21:44:58",87706238,"devel","win","US",201
"2020-04-26","21:45:00",87661173,"4.0.0","win","FR",405
"2020-04-26","21:45:09",81774919,"3.6.3","osx","US",4
"2020-04-26","21:45:21",87660318,"4.0.0","win","CH",406
"2020-04-26","21:45:29",87663504,"4.0.0","win","US",407
"2020-04-26","21:45:44",88140225,"4.0.0","osx","US",408
"2020-04-26","21:46:10",87678266,"4.0.0patched","win","US",327
"2020-04-26","21:46:07",87564163,"4.0.0","win","PE",409
"2020-04-26","21:46:29",87677293,"4.0.0","win","US",327
"2020-04-26","21:46:27",87564156,"4.0.0","win","CO",410
"2020-04-26","21:46:28",87666846,"4.0.0patched","win","US",18
"2020-04-26","21:46:36",81774920,"3.6.3","osx","US",4
"2020-04-26","21:46:41",87660633,"4.0.0","win","GB",411
"2020-04-26","21:46:38",81774920,"3.6.3","osx","US",4
"2020-04-26","21:46:37",81774920,"3.6.3","osx","US",4
"2020-04-26","21:47:00",84775342,"3.6.1","win","IN",412
"2020-04-26","21:46:59",87664736,"4.0.0","win","ID",413
"2020-04-26","21:47:16",1625750,"4.0.0","osx",NA,5
"2020-04-26","21:47:17",87670847,"4.0.0","win","US",414
"2020-04-26","21:47:43",87661425,"4.0.0","win","DE",415
"2020-04-26","21:47:50",66009,"4.0.0","osx",NA,5
"2020-04-26","21:47:56",65991,"4.0.0","osx",NA,5
"2020-04-26","21:47:58",65991,"4.0.0","osx",NA,5
"2020-04-26","21:48:03",87677777,"4.0.0","win","US",327
"2020-04-26","21:48:07",87664145,"4.0.0patched","win","US",130
"2020-04-26","21:48:12",65991,"4.0.0","osx",NA,5
"2020-04-26","21:48:13",65991,"4.0.0","osx",NA,5
"2020-04-26","21:48:17",65991,"4.0.0","osx",NA,5
"2020-04-26","21:48:18",65980,"4.0.0","osx",NA,5
"2020-04-26","21:48:20",65991,"4.0.0","osx",NA,5
"2020-04-26","21:48:12",88140707,"4.0.0","osx","US",416
"2020-04-26","21:48:24",81774920,"3.6.3","osx","US",4
"2020-04-26","21:48:23",87660524,"4.0.0","win","US",417
"2020-04-26","21:48:31",87661307,"4.0.0","win","CO",418
"2020-04-26","21:48:28",11345357,"3.6.0","win","MX",419
"2020-04-26","21:48:37",87660525,"4.0.0","win",NA,5
"2020-04-26","21:48:35",87664785,"4.0.0patched","win","US",18
"2020-04-26","20:03:44",87661279,"4.0.0","win",NA,5
